keggId,similarity
C03898,0.3181818181818182
C03900,0.5
C03901,0.631578947368421
C03906,0.5
C03910,0.34146341463414637
C03912,0.8888888888888888
C03917,0.45161290322580644
C03918,0.36363636363636365
C03920,0.2222222222222222
C03921,0.6956521739130435
C03925,0.7272727272727273
C03926,0.7272727272727273
C03927,0.6666666666666666
C03930,0.36363636363636365
C03935,0.45161290322580644
C03943,0.8421052631578947
C03944,0.4
C03947,0.42105263157894735
C03951,0.3333333333333333
C03954,0.5
C03955,0.8333333333333334
C03961,0.7
C03962,0.4375
C03963,0.35
C03964,0.6956521739130435
C03972,0.8181818181818182
C03975,0.43478260869565216
C03979,0.7619047619047619
C03981,0.42105263157894735
C03982,0.35294117647058826
C03985,0.47619047619047616
C03986,0.7272727272727273
C03989,0.2545454545454545
C03990,0.43243243243243246
C03993,0.5161290322580645
C03994,0.7
C03995,0.5161290322580645
C03996,0.42424242424242425
C03997,0.375
C03998,0.34285714285714286
C04000,0.56
C04002,0.6086956521739131
C04006,0.5384615384615384
C04007,0.358974358974359
C04015,0.47058823529411764
C04016,0.47058823529411764
C04017,0.47058823529411764
C04020,0.8
C04022,0.5555555555555556
C04024,0.2692307692307692
C04030,0.37209302325581395
C04033,0.5833333333333334
C04036,0.43243243243243246
C04037,0.5925925925925926
C04039,0.631578947368421
C04042,0.42424242424242425
C04043,0.6666666666666666
C04044,0.6956521739130435
C04045,0.6666666666666666
C04047,0.1875
C04050,0.6086956521739131
C04051,0.5263157894736842
C04052,0.48
C04053,0.7272727272727273
C04056,0.5333333333333333
C04058,0.1791044776119403
C04062,0.4666666666666667
C04063,0.4666666666666667
C04067,0.5
C04070,0.34782608695652173
C04071,0.36363636363636365
C00282,0.0
C00283,0.0
C00284,0.3333333333333333
C00286,0.2926829268292683
C00288,0.42857142857142855
C00292,0.8235294117647058
C00294,0.41379310344827586
C00295,0.6666666666666666
C00296,0.6956521739130435
C00299,0.4444444444444444
C04074,0.358974358974359
C04075,0.7368421052631579
C04076,0.9
C04079,0.3870967741935484
C04081,0.5185185185185185
C04083,0.32
C04084,0.42424242424242425
C04089,0.3111111111111111
C04091,0.4444444444444444
C04092,0.9473684210526315
C04101,0.36363636363636365
C04103,0.34782608695652173
C04105,0.6
C04106,0.631578947368421
C04108,0.4117647058823529
C04109,0.42424242424242425
C04110,0.5833333333333334
C04112,0.38095238095238093
C04114,0.4
C04115,0.64
C04118,0.45714285714285713
C04121,0.34782608695652173
C04122,0.42105263157894735
C04132,0.5517241379310345
C04133,0.5925925925925926
C04137,0.5925925925925926
C04138,0.5925925925925926
C04144,0.26666666666666666
C04145,0.15625
C04146,0.1694915254237288
C04148,0.5517241379310345
C04150,0.18421052631578946
C04164,0.4375
C04167,0.5833333333333334
C04170,0.45714285714285713
C04171,0.6666666666666666
C04178,0.6666666666666666
C04181,0.631578947368421
C04185,0.75
C04186,0.48
C04187,0.34285714285714286
C04188,0.48
C04197,0.47058823529411764
C04199,0.2692307692307692
C04201,0.6428571428571429
C04203,0.7
C04205,0.56
C04207,0.5517241379310345
C04208,0.5333333333333333
C04209,0.5454545454545454
C04210,0.6666666666666666
C04211,0.625
C04216,0.18518518518518517
C04217,0.22727272727272727
C04218,0.23880597014925373
C04221,0.4444444444444444
C04225,0.5217391304347826
C04226,0.7
C04227,0.7619047619047619
C04234,0.5185185185185185
C00300,0.5263157894736842
C00301,0.2608695652173913
C00302,0.8
C00305,0.0
C00307,0.2926829268292683
C00308,0.6363636363636364
C00309,0.6
C00310,0.6
C00311,0.6086956521739131
C00312,0.6
C04236,0.6363636363636364
C04242,0.3870967741935484
C04244,0.4444444444444444
C04251,0.35555555555555557
C04255,0.5517241379310345
C04257,0.5517241379310345
C04259,0.6956521739130435
C04264,0.5
C04268,0.3111111111111111
C04271,0.4827586206896552
C04272,0.631578947368421
C04275,0.2692307692307692
C04277,0.6153846153846154
C04280,0.64
C04281,0.8421052631578947
C04282,0.7368421052631579
C04284,0.4827586206896552
C04290,0.6666666666666666
C04291,0.5
C04293,0.4375
C04294,0.631578947368421
C04295,0.45161290322580644
C04297,0.3181818181818182
C04299,0.56
C04300,0.38095238095238093
C04302,0.48484848484848486
C04303,0.358974358974359
C04309,0.45454545454545453
C04316,0.20588235294117646
C04318,0.46153846153846156
C04322,0.8888888888888888
C04324,0.4166666666666667
C04327,0.5217391304347826
C04330,0.25
C04332,0.36363636363636365
C04333,0.4375
C04335,0.5517241379310345
C04346,0.3111111111111111
C04348,0.18181818181818182
C04349,0.7272727272727273
C04350,0.6666666666666666
C04351,0.6363636363636364
C04352,0.34285714285714286
C04353,0.6666666666666666
C04354,0.45714285714285713
C04359,0.5185185185185185
C04366,0.32
C04367,0.64
C04368,0.6956521739130435
C04371,0.5555555555555556
C04373,0.45161290322580644
C04376,0.4
C04377,0.25
C04379,0.4117647058823529
C04392,0.18461538461538463
C04394,0.2571428571428571
C04399,0.36363636363636365
C04404,0.8
C04405,0.18461538461538463
C04409,0.43478260869565216
C04411,0.6363636363636364
C00313,0.19047619047619047
C00314,0.6363636363636364
C00315,0.5
C00318,0.5714285714285714
C00319,0.3870967741935484
C00320,0.13333333333333333
C00322,0.7619047619047619
C00323,0.2
C00325,0.2916666666666667
C04415,0.42424242424242425
C04416,0.35
C04420,0.4375
C04421,0.6666666666666666
C04425,0.32432432432432434
C04426,0.3018867924528302
C04431,0.4
C04433,0.45454545454545453
C04434,0.5833333333333334
C04435,0.47619047619047616
C04437,0.375
C04442,0.6153846153846154
C04443,0.42424242424242425
C04444,0.4
C04445,0.5263157894736842
C04446,0.5
C04447,0.6086956521739131
C04453,0.358974358974359
C04454,0.36363636363636365
C04462,0.6
C04465,0.15841584158415842
C04468,0.5384615384615384
C04471,0.7272727272727273
C04477,0.3684210526315789
C04478,0.5333333333333333
C04479,0.56
C04480,0.43478260869565216
C04483,0.42105263157894735
C04484,0.43478260869565216
C04485,0.42857142857142855
C04486,0.48
C04489,0.26229508196721313
C04494,0.24
C04498,0.4666666666666667
C04501,0.5517241379310345
C04503,0.3076923076923077
C04507,0.16470588235294117
C04516,0.24242424242424243
C04518,0.4117647058823529
C04520,0.3684210526315789
C04522,0.5714285714285714
C04524,0.5
C04525,0.358974358974359
C04527,0.4117647058823529
C04529,0.47058823529411764
C04530,0.35
C04534,0.3783783783783784
C04536,0.2962962962962963
C04540,0.48484848484848486
C04544,0.5161290322580645
C04546,0.5217391304347826
C04547,0.4666666666666667
C04552,0.3888888888888889
C04553,0.6086956521739131
C04554,0.3902439024390244
C04555,0.4
C04556,0.3333333333333333
C04558,0.6666666666666666
C04559,0.5714285714285714
C04561,0.56
C04563,0.3333333333333333
C04573,0.32
C04574,0.13513513513513514
C04575,0.6956521739130435
C04576,0.2077922077922078
C04577,0.42424242424242425
C00327,0.7272727272727273
C00328,0.8
C00329,0.7272727272727273
C00330,0.41379310344827586
C00331,0.72
C00332,0.1875
C00333,0.6956521739130435
C00334,0.7058823529411765
C00337,0.6666666666666666
C04578,0.47368421052631576
C04579,0.3333333333333333
C04581,0.4
C04582,0.48
C04584,0.6666666666666666
C04586,0.5
C04589,0.2807017543859649
C04590,0.25
C04592,0.5263157894736842
C04593,0.5833333333333334
C04596,0.42857142857142855
C04597,0.4
C04598,0.2978723404255319
C04599,0.6086956521739131
C04604,0.6666666666666666
C04606,0.375
C04608,0.34146341463414637
C04611,0.37209302325581395
C04613,0.3333333333333333
C04617,0.6086956521739131
C04621,0.5
C04622,0.5
C04623,0.41379310344827586
C04625,0.5454545454545454
C04628,0.45161290322580644
C04630,0.3333333333333333
C04631,0.2962962962962963
C04634,0.5714285714285714
C04638,0.16666666666666666
C04639,0.3870967741935484
C04640,0.4
C04641,0.45161290322580644
C04642,0.5
C04643,0.41025641025641024
C04644,0.1590909090909091
C04646,0.36363636363636365
C04650,0.6666666666666666
C04652,0.20512820512820512
C04654,0.45714285714285713
C04655,0.48484848484848486
C04661,0.41025641025641024
C04666,0.48
C04670,0.7619047619047619
C04671,0.4
C04672,0.5161290322580645
C04673,0.64
C04674,0.38095238095238093
C04675,0.2191780821917808
C04676,0.5
C04677,0.375
C04685,0.47058823529411764
C04686,0.47058823529411764
C04687,0.7619047619047619
C04690,0.48
C04691,0.5714285714285714
C04692,0.5517241379310345
C04695,0.35555555555555557
C04698,0.42424242424242425
C04702,0.20689655172413793
C04703,0.45161290322580644
C04706,0.38095238095238093
C04707,0.4
C04711,0.41379310344827586
C04712,0.42105263157894735
C04713,0.3157894736842105
C04715,0.34146341463414637
C04717,0.5
C04718,0.6956521739130435
C04719,0.358974358974359
C04720,0.64
C04722,0.38095238095238093
C04729,0.38095238095238093
C00341,0.3448275862068966
C00345,0.5925925925925926
C00346,0.4444444444444444
C00349,0.5882352941176471
C04731,0.5833333333333334
C04732,0.41379310344827586
C04734,0.35294117647058826
C04737,0.1686746987951807
C04738,0.24615384615384617
C04739,0.25
C04741,0.45714285714285713
C04742,0.42424242424242425
C04751,0.375
C04752,0.2857142857142857
C04758,0.4
C04760,0.15730337078651685
C04767,0.42857142857142855
C04771,0.5
C04773,0.6956521739130435
C04776,0.38095238095238093
C04778,0.4117647058823529
C04780,0.5161290322580645
C04783,0.5
C04785,0.5
C04793,0.42424242424242425
C04794,0.4444444444444444
C04796,0.6153846153846154
C04797,0.6153846153846154
C04798,0.5925925925925926
C04805,0.48484848484848486
C04806,0.2857142857142857
C04807,0.3125
C04814,0.34146341463414637
C04815,0.6666666666666666
C04822,0.4117647058823529
C04823,0.35
C04824,0.27586206896551724
C04830,0.16161616161616163
C04831,0.4444444444444444
C04832,0.3684210526315789
C04834,0.4827586206896552
C04835,0.4
C04840,0.38095238095238093
C04843,0.4
C04844,0.4
C04847,0.3404255319148936
C04849,0.4117647058823529
C04851,0.14285714285714285
C04853,0.45714285714285713
C04856,0.21818181818181817
C04858,0.28
C04859,0.2692307692307692
C04861,0.2545454545454545
C04864,0.4
C04865,0.4
C04867,0.4666666666666667
C04874,0.42857142857142855
C04875,0.45161290322580644
C04877,0.25
C04881,0.1568627450980392
C04882,0.2222222222222222
C04883,0.45161290322580644
C04884,0.16
C04886,0.2857142857142857
C00032,0.3018867924528302
C00033,0.5714285714285714
C00035,0.3157894736842105
C00036,0.631578947368421
C00037,0.6666666666666666
C00041,0.75
C00042,0.6666666666666666
C00043,0.32653061224489793
C00352,0.6153846153846154
C00353,0.2564102564102564
C00354,0.4666666666666667
C00355,0.75
C00356,0.20588235294117646
C00357,0.5517241379310345
C00360,0.375
C00361,0.32432432432432434
C00362,0.36363636363636365
C04894,0.1956521739130435
C04895,0.3
C04896,0.2553191489361702
C04899,0.2033898305084746
C04900,0.23880597014925373
C04905,0.5333333333333333
C04908,0.5333333333333333
C04911,0.14414414414414414
C04916,0.2553191489361702
C04919,0.1523809523809524
C04923,0.2318840579710145
C04932,0.15841584158415842
C05011,0.358974358974359
C05073,0.2
C05080,0.3333333333333333
C05103,0.358974358974359
C05107,0.3684210526315789
C05108,0.35
C05109,0.34146341463414637
C05110,0.358974358974359
C05111,0.358974358974359
C05116,0.1875
C05117,0.1875
C05122,0.3111111111111111
C05123,0.35294117647058826
C05125,0.3076923076923077
C05127,0.5263157894736842
C05130,0.5555555555555556
C05131,0.42857142857142855
C05133,0.6
C05135,0.47619047619047616
C05138,0.4117647058823529
C05139,0.4375
C05140,0.4375
C05141,0.45161290322580644
C05143,0.4375
C05147,0.8421052631578947
C05155,0.3448275862068966
C05158,0.42424242424242425
C05161,0.9
C05165,0.20588235294117646
C05172,0.13333333333333333
C05174,0.47058823529411764
C05175,0.47058823529411764
C05176,0.5
C05177,0.2962962962962963
C05178,0.47058823529411764
C05179,0.47058823529411764
C05189,0.4444444444444444
C05190,0.43243243243243246
C05191,0.45714285714285713
C05193,0.42105263157894735
C05194,0.43243243243243246
C05195,0.208955223880597
C05198,0.42857142857142855
C05200,0.3137254901960784
C05201,0.5185185185185185
C05202,0.48484848484848486
C05203,0.5
C00363,0.34285714285714286
C00364,0.3870967741935484
C00365,0.4
C00366,0.45454545454545453
C00371,0.3076923076923077
C00376,0.3870967741935484
C05220,0.47058823529411764
C05229,0.4
C05230,0.4117647058823529
C05231,0.1875
C05235,0.5333333333333333
C05239,0.375
C05243,0.5
C05247,0.4444444444444444
C05258,0.18421052631578946
C05259,0.18421052631578946
C05260,0.1891891891891892
C05261,0.1891891891891892
C05262,0.19444444444444445
C05263,0.19444444444444445
C05264,0.2
C05265,0.2
C05266,0.20588235294117646
C05267,0.20588235294117646
C05268,0.21212121212121213
C05269,0.21212121212121213
C05270,0.2153846153846154
C05271,0.18461538461538463
C05272,0.16
C05273,0.1643835616438356
C05274,0.2028985507246377
C05275,0.17391304347826086
C05276,0.1791044776119403
C05279,0.16901408450704225
C05280,0.16901408450704225
C05281,0.4
C05284,0.4375
C05285,0.4375
C05290,0.4375
C05291,0.4375
C05293,0.45161290322580644
C05294,0.4375
C05295,0.4375
C05296,0.4375
C05297,0.4375
C05298,0.45161290322580644
C05299,0.4375
C05300,0.45161290322580644
C05301,0.45161290322580644
C05302,0.4375
C05306,0.24
C05307,0.21052631578947367
C05313,0.3076923076923077
C05314,0.5
C05315,0.4444444444444444
C05316,0.41025641025641024
C05317,0.48484848484848486
C05318,0.4827586206896552
C05322,0.43243243243243246
C05324,0.45161290322580644
C05325,0.375
C05328,0.9473684210526315
C05330,0.7777777777777778
C05332,0.7368421052631579
C05334,0.45161290322580644
C05335,0.7368421052631579
C05337,0.16470588235294117
C05338,0.20588235294117646
C05340,0.5925925925925926
C05341,0.8
C05343,0.7272727272727273
C05345,0.5384615384615384
C05350,0.6086956521739131
C05356,0.47058823529411764
C05360,0.16666666666666666
C05361,0.16666666666666666
C05364,0.5
C05366,0.3888888888888889
C05375,0.43478260869565216
C05376,0.3333333333333333
C05378,0.4666666666666667
C05379,0.6086956521739131
C00378,0.42857142857142855
C00379,0.6
C00380,0.4444444444444444
C00383,0.5882352941176471
C00385,0.47619047619047616
C00386,0.6153846153846154
C00387,0.4
C00388,0.5555555555555556
C05380,0.5217391304347826
C05381,0.32558139534883723
C05382,0.5
C05385,0.5925925925925926
C05394,0.6363636363636364
C05396,0.3783783783783784
C05399,0.42424242424242425
C05400,0.42424242424242425
C05401,0.5185185185185185
C05402,0.42424242424242425
C05403,0.42424242424242425
C05404,0.3181818181818182
C05406,0.7
C05411,0.6666666666666666
C05412,0.6666666666666666
C05413,0.2
C05414,0.2
C05416,0.32432432432432434
C05417,0.3684210526315789
C05421,0.2
C05422,0.7272727272727273
C05423,0.3684210526315789
C05425,0.35
C05427,0.3076923076923077
C05430,0.2
C05431,0.2
C05432,0.2
C05433,0.24
C05434,0.24
C05435,0.24
C05437,0.3684210526315789
C05439,0.3684210526315789
C05440,0.358974358974359
C05441,0.358974358974359
C05442,0.35
C05443,0.3684210526315789
C05444,0.35
C05445,0.35
C05446,0.34146341463414637
C05447,0.1590909090909091
C05448,0.15730337078651685
C05449,0.15730337078651685
C05451,0.358974358974359
C05452,0.358974358974359
C05453,0.35
C05454,0.35
C05455,0.358974358974359
C05458,0.35
C05460,0.15730337078651685
C05463,0.3181818181818182
C05464,0.3333333333333333
C05465,0.3181818181818182
C05466,0.3333333333333333
C05467,0.15555555555555556
C05468,0.30434782608695654
C05469,0.3888888888888889
C05470,0.3888888888888889
C05471,0.3888888888888889
C05472,0.3888888888888889
C05473,0.3888888888888889
C05474,0.3888888888888889
C05475,0.4
C05476,0.4
C05477,0.4
C05478,0.4
C05479,0.42424242424242425
C05480,0.42424242424242425
C05481,0.3888888888888889
C05482,0.3888888888888889
C05483,0.4
C05484,0.42424242424242425
C05485,0.4117647058823529
C05487,0.4
C05488,0.4
C05489,0.3888888888888889
C05490,0.4
C05497,0.4
C05498,0.47058823529411764
C05499,0.35
C05500,0.358974358974359
C05501,0.35
C05502,0.358974358974359
C05503,0.38095238095238093
C05504,0.37209302325581395
C05512,0.42857142857142855
C05513,0.3870967741935484
C05515,0.5454545454545454
C05516,0.631578947368421
C05519,0.7777777777777778
C05526,0.43243243243243246
C05527,0.5263157894736842
C05528,0.5
C05533,0.6666666666666666
C05539,0.6923076923076923
C00389,0.4375
C00392,0.6363636363636364
C00394,0.2857142857142857
C00396,0.5
C00397,0.42857142857142855
C00398,0.7272727272727273
C05545,0.9090909090909091
C05548,0.782608695652174
C05551,0.42424242424242425
C05552,0.5714285714285714
C05554,0.40816326530612246
C05556,0.5294117647058824
C05557,0.5294117647058824
C05560,0.4186046511627907
C05565,0.6363636363636364
C05568,0.6666666666666666
C05570,0.64
C05571,0.38095238095238093
C05572,0.7
C05574,0.7
C05575,0.6666666666666666
C05576,0.6363636363636364
C05577,0.6363636363636364
C05578,0.7619047619047619
C05579,0.47619047619047616
C05580,0.6956521739130435
C05581,0.6363636363636364
C05582,0.6956521739130435
C05583,0.6086956521739131
C05584,0.6666666666666666
C05585,0.7
C05587,0.7272727272727273
C05588,0.6666666666666666
C05589,0.6956521739130435
C05590,0.0
C05593,0.7619047619047619
C05594,0.6086956521739131
C05595,0.5333333333333333
C05596,0.56
C05598,0.5833333333333334
C05600,0.45454545454545453
C05601,0.6956521739130435
C05604,0.75
C05607,0.7272727272727273
C05608,0.6666666666666666
C05610,0.56
C05616,0.6956521739130435
C05618,0.7368421052631579
C05620,0.72
C05622,0.25
C05623,0.32558139534883723
C05625,0.2641509433962264
C05627,0.7368421052631579
C05629,0.7619047619047619
C05631,0.45161290322580644
C05634,0.6086956521739131
C05635,0.6666666666666666
C05636,0.782608695652174
C05637,0.7272727272727273
C05638,0.6956521739130435
C05639,0.7272727272727273
C05640,0.5
C05641,0.6428571428571429
C05642,0.5517241379310345
C05643,0.5714285714285714
C05644,0.6923076923076923
C05645,0.6923076923076923
C05646,0.6923076923076923
C05647,0.64
C05648,0.7142857142857143
C05649,0.4
C05650,0.3
C05651,0.7692307692307693
C05653,0.7272727272727273
C05654,0.72
C05655,0.6923076923076923
C05656,0.6428571428571429
C05658,0.7
C05659,0.6666666666666666
C05660,0.64
C05662,0.6666666666666666
C05663,0.72
C05665,0.5333333333333333
C05668,0.19047619047619047
C05669,0.5555555555555556
C05670,0.5333333333333333
C05672,0.6
C05673,0.32432432432432434
C05674,0.3
C05678,0.4444444444444444
C05679,0.3333333333333333
C05680,0.3157894736842105
C05682,0.4444444444444444
C05683,0.3111111111111111
C05684,0.14285714285714285
C05688,0.7058823529411765
C05689,0.6666666666666666
C00400,0.6666666666666666
C00402,0.7368421052631579
C00406,0.19718309859154928
C00407,0.8421052631578947
C00408,0.9473684210526315
C00409,0.16666666666666666
C05690,0.7
C05691,0.3783783783783784
C05692,0.3888888888888889
C05695,0.5925925925925926
C05696,0.2926829268292683
C05697,0.13333333333333333
C05698,0.7777777777777778
C05699,0.5833333333333334
C05702,0.6363636363636364
C05703,0.16666666666666666
C05704,0.5
C05705,0.631578947368421
C05707,0.5384615384615384
C05711,0.5925925925925926
C05714,0.5333333333333333
C05715,0.7368421052631579
C05723,0.34782608695652173
C05730,0.41025641025641024
C05731,0.42424242424242425
C05766,0.2571428571428571
C05767,0.2571428571428571
C05768,0.3103448275862069
C05769,0.3103448275862069
C05770,0.3103448275862069
C05771,0.5333333333333333
C05772,0.2465753424657534
C05773,0.24324324324324326
C05774,0.20512820512820512
C05775,0.4666666666666667
C05776,0.15841584158415842
C05777,0.25
C05778,0.25
C05786,0.33962264150943394
C05787,0.23376623376623376
C05789,0.33962264150943394
C05790,0.33962264150943394
C05791,0.33962264150943394
C05793,0.33962264150943394
C05794,0.33962264150943394
C05795,0.33962264150943394
C05797,0.24324324324324326
C05798,0.23684210526315788
C05800,0.2978723404255319
C05801,0.2916666666666667
C05802,0.2857142857142857
C05809,0.26666666666666666
C05810,0.24561403508771928
C05811,0.2413793103448276
C05812,0.23728813559322035
C05817,0.5925925925925926
C05820,0.3076923076923077
C05821,0.2413793103448276
C05822,0.3870967741935484
C05823,0.5882352941176471
C05824,0.5714285714285714
C05825,0.9
C05827,0.5263157894736842
C00410,0.42424242424242425
C00411,0.1917808219178082
C00412,0.18181818181818182
C00413,0.36
C00414,0.8235294117647058
C00415,0.38095238095238093
C00417,0.5454545454545454
C00418,0.7
C05828,0.6
C05829,0.5384615384615384
C05830,0.6923076923076923
C05831,0.7272727272727273
C05832,0.5
C05834,0.6363636363636364
C05835,0.64
C05837,0.358974358974359
C05838,0.6363636363636364
C05839,0.42424242424242425
C05840,0.631578947368421
C05841,0.5
C05842,0.5714285714285714
C05843,0.5714285714285714
C05844,0.6153846153846154
C05849,0.3181818181818182
C05851,0.7619047619047619
C05852,0.7619047619047619
C05853,0.7368421052631579
C05855,0.4375
C05856,0.42857142857142855
C05892,0.2597402597402597
C05893,0.12857142857142856
C05895,0.1125
C05898,0.13986013986013987
C05901,0.5
C05902,0.4375
C05903,0.45161290322580644
C05904,0.4666666666666667
C05905,0.45161290322580644
C05906,0.4375
C05907,0.45161290322580644
C05908,0.4375
C05909,0.42424242424242425
C05911,0.4375
C05912,0.33962264150943394
C05913,0.33962264150943394
C05918,0.3225806451612903
C05921,0.3333333333333333
C05923,0.2926829268292683
C05924,0.29411764705882354
C05925,0.375
C05926,0.42857142857142855
C05927,0.25396825396825395
C05931,0.5925925925925926
C05932,0.6153846153846154
C05933,0.6956521739130435
C05936,0.5263157894736842
C05938,0.8
C05939,0.5714285714285714
C05941,0.7
C05942,0.8888888888888888
C05944,0.4166666666666667
C05945,0.6153846153846154
C05946,0.6666666666666666
C05947,0.7619047619047619
C05949,0.47058823529411764
C05950,0.4444444444444444
C05951,0.36363636363636365
C05952,0.4
C05953,0.4117647058823529
C05954,0.4117647058823529
C05955,0.4117647058823529
C05956,0.3888888888888889
C05957,0.4117647058823529
C05958,0.4117647058823529
C05959,0.4
C05960,0.4
C05961,0.4444444444444444
C05962,0.4444444444444444
C05963,0.3888888888888889
C05964,0.4444444444444444
C05965,0.4117647058823529
C05966,0.4117647058823529
C05979,0.5714285714285714
C05983,0.32432432432432434
C05984,0.7058823529411765
C00420,0.3181818181818182
C00423,0.5714285714285714
C00424,0.5333333333333333
C00427,0.4
C00429,0.4444444444444444
C00430,0.7368421052631579
C00431,0.7777777777777778
C00433,0.7368421052631579
C05985,0.42857142857142855
C05986,0.42857142857142855
C05989,0.19047619047619047
C05990,0.32558139534883723
C05993,0.3333333333333333
C05994,0.7272727272727273
C05995,0.36363636363636365
C05998,0.18461538461538463
C05999,0.5333333333333333
C06000,0.1875
C06001,0.5882352941176471
C06002,0.5882352941176471
C06006,0.6
C06007,0.7
C06010,0.631578947368421
C06011,0.6666666666666666
C06017,0.3404255319148936
C06018,0.2916666666666667
C06019,0.5384615384615384
C06022,0.25806451612903225
C06024,0.13333333333333333
C06025,0.11851851851851852
C06026,0.09815950920245399
C06028,0.18181818181818182
C06029,0.6
C06030,0.6
C06031,0.6
C06032,0.6
C06033,0.6363636363636364
C06034,0.7272727272727273
C06035,0.6666666666666666
C06044,0.7
C06046,0.45161290322580644
C06047,0.6923076923076923
C06048,0.6923076923076923
C06050,0.6086956521739131
C06051,0.6363636363636364
C06052,0.7272727272727273
C06054,0.5217391304347826
C06055,0.6086956521739131
C06056,0.7368421052631579
C06057,0.5
C06066,0.6956521739130435
C06068,0.5517241379310345
C06069,0.6363636363636364
C06070,0.6086956521739131
C06071,0.4444444444444444
C06074,0.5
C06075,0.6
C06076,0.6
C06079,0.42424242424242425
C06080,0.4375
C06082,0.4827586206896552
C06083,0.34146341463414637
C06086,0.4
C06087,0.5
C06088,0.4117647058823529
C06089,0.3076923076923077
C06090,0.4
C06091,0.2857142857142857
C06092,0.4
C06093,0.48484848484848486
C06094,0.45714285714285713
C06095,0.4444444444444444
C06096,0.45714285714285713
C06098,0.23076923076923078
C06099,0.6
C06102,0.8421052631578947
C06103,0.8421052631578947
C06104,0.8
C06105,0.7777777777777778
C06108,0.5333333333333333
C06111,0.29411764705882354
C06114,0.6666666666666666
C06118,0.47058823529411764
C06121,0.3870967741935484
C00436,0.5263157894736842
C00437,0.7272727272727273
C00438,0.6363636363636364
C00439,0.7272727272727273
C00440,0.37209302325581395
C00441,0.7777777777777778
C00445,0.37209302325581395
C00446,0.5384615384615384
C00447,0.4375
C06123,0.4444444444444444
C06124,0.34285714285714286
C06125,0.2028985507246377
C06142,0.6666666666666666
C06144,0.625
C06145,0.5333333333333333
C06146,0.5333333333333333
C06153,0.6363636363636364
C06156,0.6153846153846154
C06157,0.4666666666666667
C06159,0.7619047619047619
C06160,0.5333333333333333
C06161,0.5161290322580645
C06162,0.45714285714285713
C06163,0.45714285714285713
C06165,0.41025641025641024
C06167,0.47058823529411764
C06171,0.5
C06172,0.5
C06173,0.48484848484848486
C06174,0.5
C06175,0.5
C06176,0.47058823529411764
C06177,0.7619047619047619
C06178,0.625
C06179,0.8
C06180,0.7272727272727273
C06181,0.75
C06182,0.7
C06183,0.6153846153846154
C06184,0.6666666666666666
C06185,0.5925925925925926
C06186,0.4827586206896552
C06187,0.42424242424242425
C06188,0.4117647058823529
C06192,0.2916666666666667
C06193,0.35294117647058826
C06194,0.36363636363636365
C06195,0.5
C06196,0.375
C06197,0.2033898305084746
C06198,0.2033898305084746
C06199,0.7272727272727273
C06201,0.6086956521739131
C06202,0.7368421052631579
C06203,0.5833333333333334
C06204,0.5833333333333334
C06205,0.6363636363636364
C06206,0.6956521739130435
C06207,0.7272727272727273
C06210,0.38095238095238093
C06212,0.6666666666666666
C06213,0.6956521739130435
C06216,0.1590909090909091
C06217,0.18181818181818182
C06218,0.21212121212121213
C06219,0.3181818181818182
C06222,0.5
C06224,0.7
C06231,0.7
C06232,0.13333333333333333
C06234,0.7619047619047619
C06240,0.32
C06241,0.45714285714285713
C06244,0.42857142857142855
C06251,0.10810810810810811
C06255,0.7777777777777778
C06257,0.631578947368421
C06304,0.6
C06305,0.6
C06306,0.6
C06307,0.6
C00448,0.29411764705882354
C00449,0.6896551724137931
C00450,0.9473684210526315
C00451,0.6086956521739131
C00455,0.375
C00458,0.3157894736842105
C00459,0.3076923076923077
C00460,0.3157894736842105
C06308,0.6
C06309,0.34146341463414637
C06310,0.3
C06311,0.5384615384615384
C06313,0.4444444444444444
C06314,0.45714285714285713
C06315,0.45714285714285713
C06316,0.4
C06317,0.6666666666666666
C06318,0.5
C06319,0.24324324324324326
C06320,0.24324324324324326
C06322,0.18181818181818182
C06323,0.7
C06324,0.6666666666666666
C06325,0.782608695652174
C06326,0.6956521739130435
C06327,0.43243243243243246
C06328,0.7
C06329,0.5454545454545454
C06330,0.6363636363636364
C06331,0.6086956521739131
C06332,0.6666666666666666
C06333,0.6666666666666666
C06335,0.6666666666666666
C06336,0.6363636363636364
C06337,0.7272727272727273
C06338,0.6666666666666666
C06339,0.6956521739130435
C06341,0.35
C06342,0.7272727272727273
C06343,0.6666666666666666
C06346,0.5333333333333333
C06348,0.5161290322580645
C06350,0.5161290322580645
C06352,0.6086956521739131
C06355,0.5
C06356,0.5185185185185185
C06358,0.5454545454545454
C06359,0.5217391304347826
C06360,0.5
C06366,0.47619047619047616
C06367,0.36363636363636365
C06368,0.5263157894736842
C06369,0.56
C06371,0.27586206896551724
C06372,0.4444444444444444
C06376,0.5517241379310345
C06377,0.6153846153846154
C06382,0.3157894736842105
C06383,0.25
C06384,0.25
C06387,0.208955223880597
C06390,0.4117647058823529
C06392,0.42424242424242425
C06393,0.7058823529411765
C06394,0.48
C06397,0.28
C06398,0.28
C06399,0.2465753424657534
C06406,0.24324324324324326
C06407,0.24
C06408,0.2465753424657534
C06413,0.7
C06414,0.6956521739130435
C06415,0.6666666666666666
C06416,0.23684210526315788
C06419,0.7619047619047619
C06423,0.8
C06424,0.6153846153846154
C06425,0.5
C06426,0.5333333333333333
C06427,0.5333333333333333
